Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QVC, Inc.",-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Broadline Retail,"Qurate Retail, Inc. (NasdaqCM:QRTE.A) 2024 Form 10-K","QVC, Inc., together with its subsidiaries, engages in the retail of various consumer products through merchandise-focused televised shopping programs, the Internet, and mobile applications. It provides home, beauty, apparel, jewelry, accessories, and electronics products. The company also broadcasts televised shopping programs, including live and recorded content on various channels in the United States, Austria, Germany, Japan, and the United Kingdom. In addition, it reaches audiences through QVC.com and HSN.com websites, as well as virtual multichannel video programming distributors comprising Hulu + Live TV, DirecTV Stream, and YouTube TV; applications via streaming video; Facebook Live, Roku, Apple TV, Amazon Fire, Xfinity Flex, and Samsung TV Plus; mobile applications; and social media pages and over-the-air broadcasters. The company’s televised shopping programs are distributed to television households in the United States, Germany, Austria, Japan, the United Kingdom, Ireland, and Italy. It distributes its television programs through satellite and optical fiber to cable television and direct-to-home satellite system operators. QVC, Inc. was formerly known as QVC Network, Inc. and changed its name to QVC, Inc. on February 07, 1994. The company was incorporated in 1986 and is based in West Chester, Pennsylvania. QVC, Inc. operates as a subsidiary of Qurate Retail, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambus Inc. (NasdaqGS:RMBS),NasdaqGS:RMBS,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Licensor,Semiconductors,Rambus Inc. (NasdaqGS:RMBS) 2024 Form 10-K,"Rambus Inc. provides semiconductor products in the United States, South Korea, Singapore, and internationally. The company offers DDR memory interface chips, including DDR5 and DDR4 memory interface chips to module manufacturers, OEMs, and hyperscalers; silicon IP, such as interface and security IP solutions that move and protect data in advanced data center, government, and automotive applications; and interface IP solutions for high-speed memory and chip-to-chip digital controller IP. It also provides a portfolios of security IP solutions, including crypto cores, hardware roots of trust, high-speed protocol engines, and chip provisioning technologies; and portfolio of patents that covers memory architecture, high-speed serial links, and security products. It markets its products and services through its direct sales force and distributors. Rambus Inc. was incorporated in 1990 and is headquartered in San Jose, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Raonsecure Co., Ltd. (KOSDAQ:A042510)",KOSDAQ:A042510,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Systems Software,"Raonsecure Co., Ltd. (KOSDAQ:A042510) - Form ","Raonsecure Co., Ltd. provides mobile and IoT integrated security solutions. The company offers OnePass, a biometric authentication solution; OneGuard, a security platform; OneAccess, an integrated authentication platform; OneAccessCX, a platform that allows integrated management of multiple services; OneAccessEX, an accounts management platform; TouchEn Wiseaccess, an integrated platform for single sign-on (SOS), extranet access management, and identity management services; and OmniOne Enterprise, an identification platform. It also provides TouchEn mTranskey, an on-screen keyboard solution; TouchEn mVaccine, a mobile antivirus solution; TouchEn mOTP, an one time password solution; TouchEn mWiseaccess, a mobile SSO solution; TouchEn Appfree, a digital signature that provides user authentication, data integrity, and non-repudiation; TouchEn MACserverless, a serverless visitor management solutions; and TouchEn AntiCapture, an anti-screen capture solution. In addition, the company offers TouchEn Transkey, a virtual on-screen keyboard solution; TouchEn nxKey, a non-activex keyboard security solution; TouchEn nxFirewall, an online PC security solution with firewall and antivirus functions; TouchEn nxWeb, an PC security solution for protecting web content; and TouchEn PassCheck, a password vulnerability check solution. Further, it provides OmniOne, an identification service; Smart Credit, an integrated security service that offers integrated credit management function; USIM Smart Authentication, a certificate storage service that safe from hacking; card authentication services; Raon mobile security, an antivirus application; Raon CTF, a practical hacking security education services; Risk Proof, a penetration testing and the verification services; Smart Sign; MobiSign; and IS consulting services. The company was formerly known as Lumensoft Ltd. and changed its name to Raonsecure Co., Ltd. in October 2012. The company was founded in 1998 and is based in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Wins Corporation (OTCPK:RYWC.F),OTCPK:RYWC.F,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Interactive Home Entertainment,Royal Wins Corporation (OTCPK:RYWC.F) 2023 Form Doc,"Royal Wins Corporation, a digital games studio, designs, develops, and operates real-cash prize skill games. The company also engages in the skill game wagering and betting on mobile casual games. It operates the Kash Karnival, a skill gaming application. The company is based in Toronto, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.J.S. Enterprises Limited (NSEI:SJS),NSEI:SJS,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Automotive Parts and Equipment,S.J.S. Enterprises Limited (NSEI:SJS) 7/24 Form Doc,"S.J.S. Enterprises Limited designs, develops, manufactures, sells, and exports decorative aesthetics primarily to automotive and consumer appliance industries in India and internationally. Its products include decals and body graphics, 2D appliques and dials, 3D appliques and dials, 3D lux badges, domes, overlays, aluminium badges, in-mould label or decoration parts, lens mask assembly and chrome-plated parts, and printed and painted injection moulded plastic parts. S.J.S. Enterprises Limited offers accessories for the two-wheelers and passenger vehicles aftermarket under the Transform brand name. The company serves consumer appliances, medical devices, farm equipment, and sanitary ware industries. S.J.S. Enterprises Limited was incorporated in 1987 and is based in Bengaluru, India.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.NetSystems.Inc. (KOSDAQ:A038680),KOSDAQ:A038680,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,IT Consulting and Other Services,S.NetSystems.Inc. (KOSDAQ:A038680) - Form ,"S.NetSystems.Inc. operates as a specialized ICT company in South Korea and internationally. The company offers system integration solutions, such as routing and switching, wireless, and Qos solutions; appliance-based next-generation security solutions; unified communication solutions; and server and desktop virtualization, CI/HCI consulting, storage, and D/C switch and SAN switch solutions. It also provides consulting services in the areas of sensor, communication protocol, and smart-device/platform connection, as well as IoT service modelling; infrastructure services; facilities control and data sensing monitoring solutions; and indoor navigation solutions. In addition, the company offers cloud services, including public/private cloud service with infrastructure service; Catalog Plus, a cross device multi-media document sharing service based on PDF (B2B); Booksuite, a cross device multi-media document sharing service based on ePUB3 (B2B, B2C); WebEX, a Web conferencing service; and MERAKI, a network device control and management service. Further, it provides DaaS process and architecture design, virtual desktop infra realization, and goodus private DaaS methodology services; software defined network application solutions; and mobile network virtualization solutions. S.NetSystems.Inc. was founded in 1999 and is based in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-1 Corporation (KOSE:A012750),KOSE:A012750,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Security and Alarm Services,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","S-1 Corporation provides safety and security services in South Korea and internationally. Its physical security solutions include alarm monitoring services, physical security information management software, smart video management systems, access control systems, optical sensing systems, and ultra wide band sensors. The company offers integrated security solutions comprising consulting, engineering, procurement, installation, and maintenance for office buildings, commercial buildings, airports, plants, marine transportation systems, and important national facilities, as well as residential security, intelligent traffic signal control, parking control system, traffic monitoring, automated payment system, and CPTED security consulting. In addition, it provides information security services consisting of managed security, cloud security, and device management services. Further, the company offers building management solutions for property management, facility management, real estate consulting, and implementing building infrastructure under the S-1 Blue Asset brand, as well as other solutions comprising fleet management and personal security phone solutions. Additionally, it provides call center and telemarketing services. S-1 Corporation was founded in 1977 and is headquartered in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sakai Trading Co., Ltd.",-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Trading Companies and Distributors,"Sakai Trading Co., Ltd. - Form ","Sakai Trading Co., Ltd. engages in the manufacture, import, export, and sale of chemicals, synthetic resins, and electronic materials in Japan and internationally. It offers various chemicals, including titanium dioxide, zinc products, barium salts, resin stabilizers, catalysts, phenol derivatives, azo compounds, hydrazine derivatives, isocyanates, amines, polyethylenimines, sebacic acids, phosphates, alginic acids, glucosamine, and chitin and chitosan; hygienic products, such as SAP, nonwoven fabrics, breathable and non-breathable films, loop and hook tapes, diaper tissues, laminated nonwoven fabrics, elastic nonwovens and films, and diapers. The company also provides synthetic resins, including polyurethane resins, epoxy resins, phenoxy resins, acrylic resins, PET resins, polyvinyl chloride, polyolefins, polyamides, polyimides, copolyesters, chlorinated polyolefins, reflective sheets, and functional films; and electronic materials comprising perovskite compounds, PET and PI films, conductive pastes, silver powders, connectors, and barium and strontium carbonates, as well as binders for ceramics. In addition, it offers mineral products and biomass ethanol that include ilmenite, barite, celestite, tungsten, vanadium, zirconium, and titanium slags; and industrial materials, which comprise sandbags, construction sheets, joint sealants, water stops, nets, weed proof and impervious sheets, and curing tapes. The company was incorporated in 1936 and is headquartered in Osaka, Japan. Sakai Trading Co., Ltd. is a subsidiary of Sakai Chemical Industry Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung (China) Investment Co. Ltd,-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Distributors,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Samsung China Investment Co.,Ltd. is engaged in the sale of electronic devices. The company was founded in 1996 and is based in Beijing, China. Samsung China Investment Co.,Ltd. operates as a subsidiary of Samsung Electronics Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung (China) Semiconductor Co., Ltd.",-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Technology Distributors,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Samsung China Semiconductor Co., Ltd. operates as a subsidiary of Samsung Electronics Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Asia Pte. Ltd.,-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Consumer Electronics,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Samsung Asia Pte. Ltd. develops and sells consumer electronics, IT and mobile communication solutions, and device solutions in Singapore. It offers mobile devices, including mobile phones, smartphones, tablets, GALAXY notes, gear products, GALAXY cameras, mobile accessories, and HomeSync; television/audio and video systems, such as televisions, blue-ray players, home entertainment systems, and wireless audio systems; smart cameras; and PC/peripherals and printers, such as notebook PC, tablet PC, all-in-one devices, monitors, optical disc drives, hard disk drives, and printers/multifunction players. The company also provides home appliances comprising washing machines, refrigerators, air-conditioners, vacuum cleaners, microwave ovens, built-in kitchen systems, and LED lighting systems; memory cards and solid state drives; and accessories. In addition, it offers industrial components, such as semiconductors, ODD, and compressors. The company serves education, healthcare, retail and hospitality, government, finance, automotive, transportation and logistics, and other industries. It sells its products through stores and dealers. Samsung Asia Pte. Ltd. enters into partnership with TeleChoice to open a retail store. The company was founded in 1990 and is based in Singapore. Samsung Asia Pte. Ltd. operates as a subsidiary of Samsung Electronics Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Austin Semiconductor LLC,-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Samsung Austin Semiconductor LLC manufactures and offers Dynamic Random Access Memory (DRAM) chips which are used in personal computers, workstations, and servers. The company was founded in 1996 and is based in Austin, Texas. Samsung Austin Semiconductor LLC operates as a subsidiary of Samsung Semiconductor, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung C&T Corporation (KOSE:A028260),KOSE:A028260,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Industrial Conglomerates,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Samsung C&T Corporation engages in the engineering and construction, trading and investment, fashion, and resort businesses in South Korea, Europe, the Middle East, Africa, the Asia Pacific, and the Americas. Its engineering and construction business cover building, civil infrastructure, plant, and housing construction activities. The company trades in chemicals such as polymers, fertilizers, methanol, general chemical, and mining materials; hot and cold-rolled, stainless steel, coated/colored steel, plates, and wire rods products; energy resources comprising renewable energy, biofuel, hydrogen, LNG power plants, and project organizing; and industrial materials, including component and process chemical, equipment, consumables, ore concentrate, electrolytic copper and precious metals, and battery materials. In addition, the company provides men and women clothing under the GALAXY, BEANPOLE, KUHO, LEBEIGE, and 8 Seconds brand names. Further, it engages in theme park, water park, golf club, and landscaping business. The company was formerly known as Cheil Industries Inc. and changed its name to Samsung C&T Corporation in September 2015. Samsung C&T Corporation was founded in 1938 and is headquartered in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung Display Co., Ltd.",-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Components,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Samsung Display Co., Ltd. develops and offers display products, technology, and solutions to customers in South Korea, and internationally. The company provides OLED and LCD displays for smart and mobile phones; displays for mobile devices and automotive products; TFT-LCD, and AMOLED displays for tablet PCs; TFT-LCD displays for note PCs and monitors; ultra-slim LED TVs; and commercial LED panels for public information display. The company was founded in 2012 and is based in Yongin-si, South Korea with facilities in Asan and Cheonan, South Korea; Tianjin, Dongguan, and Suzhou, China; and Slovakia. Samsung Display Co., Ltd. operates as a subsidiary of Samsung Electronics Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung Display Co., Ltd.",-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Lessor,Electronic Components,Key DevelopmentClient Announcements Jan-31-2019,"Samsung Display Co., Ltd. develops and offers display products, technology, and solutions to customers in South Korea, and internationally. The company provides OLED and LCD displays for smart and mobile phones; displays for mobile devices and automotive products; TFT-LCD, and AMOLED displays for tablet PCs; TFT-LCD displays for note PCs and monitors; ultra-slim LED TVs; and commercial LED panels for public information display. The company was founded in 2012 and is based in Yongin-si, South Korea with facilities in Asan and Cheonan, South Korea; Tianjin, Dongguan, and Suzhou, China; and Slovakia. Samsung Display Co., Ltd. operates as a subsidiary of Samsung Electronics Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung Display Dongguan Co, Ltd.",-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Components,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Samsung Display Dongguan Co, Ltd. operates as a subsidiary of Samsung Display Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung Display Vietnam Co., Ltd",-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Components,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Samsung Display Vietnam Co., Ltd manufactures display modules. The company offers display for mobile phones, television sets, monitors, and other products. The company was founded in 2014 and is based in Yen Phong, Vietnam. Samsung Display Vietnam Co., Ltd. operates as a subsidiary of Samsung Display Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung E&A Co., Ltd. (KOSE:A028050)",KOSE:A028050,"Samsung Display Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Construction and Engineering,"Samsung E&A Co., Ltd. (KOSE:A028050) - Form Doc","Samsung E&A Co., Ltd. provides a range of engineering services in South Korea, the United States, Asia, the Middle East, and internationally. It operates in two segments, Hydrocarbon Business and Non-Hydrocarbon Business. The company offers feasibility study, financing, engineering, procurement, construction, commissioning, operation and maintenance, and project management services. It serves various industries comprising oil and gas processing, refinery, petrochemical, industrial, environmental, and bio and green solutions. The company was formerly known as Samsung Engineering Co., Ltd. Samsung E&A Co., Ltd. was founded in 1970 and is headquartered in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung E&A Co., Ltd. (KOSE:A028050)",KOSE:A028050,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Construction and Engineering,"Samsung E&A Co., Ltd. (KOSE:A028050) - Form Doc","Samsung E&A Co., Ltd. provides a range of engineering services in South Korea, the United States, Asia, the Middle East, and internationally. It operates in two segments, Hydrocarbon Business and Non-Hydrocarbon Business. The company offers feasibility study, financing, engineering, procurement, construction, commissioning, operation and maintenance, and project management services. It serves various industries comprising oil and gas processing, refinery, petrochemical, industrial, environmental, and bio and green solutions. The company was formerly known as Samsung Engineering Co., Ltd. Samsung E&A Co., Ltd. was founded in 1970 and is headquartered in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung Electro-Mechanics Co., Ltd. (KOSE:A009150)",KOSE:A009150,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Components,"Samsung Electro-Mechanics Co., Ltd. (KOSE:A009150) - Form Doc","Samsung Electro-Mechanics Co., Ltd. manufactures and sells various electronic components in Korea, China, Southeast Asia, Japan, the Americas, and Europe. The company operates through three segments: Component, Optics & Communication Solution, and Package Solution. It offers multilayer ceramic capacitors, inductors, tantalums, and chip resistors; camera and network modules; package substrates; and semiconductor PKG boards. The company is also involved in the real estate and real estate software, as well as investment business. Its products are used in automotive, computer, display, hard disk drive, mobile phone, network, server, solid state drive, tablet, and wearable products applications. The company was formerly known as Samsung Electronic Parts Co., Ltd. and changed its name to Samsung Electro-Mechanics Co., Ltd. in February 1987. The company was incorporated in 1973 and is headquartered in Suwon-si, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung Electro-Mechanics Co., Ltd. (KOSE:A009150)",KOSE:A009150,"Samsung Electronics Vietnam Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Electronic Components,"Samsung Electro-Mechanics Co., Ltd. (KOSE:A009150) - Form Doc","Samsung Electro-Mechanics Co., Ltd. manufactures and sells various electronic components in Korea, China, Southeast Asia, Japan, the Americas, and Europe. The company operates through three segments: Component, Optics & Communication Solution, and Package Solution. It offers multilayer ceramic capacitors, inductors, tantalums, and chip resistors; camera and network modules; package substrates; and semiconductor PKG boards. The company is also involved in the real estate and real estate software, as well as investment business. Its products are used in automotive, computer, display, hard disk drive, mobile phone, network, server, solid state drive, tablet, and wearable products applications. The company was formerly known as Samsung Electronic Parts Co., Ltd. and changed its name to Samsung Electro-Mechanics Co., Ltd. in February 1987. The company was incorporated in 1973 and is headquartered in Suwon-si, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
