Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description
"Keysight Technologies, Inc. (NYSE:KEYS)",NYSE:KEYS,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Electronic Equipment and Instruments,Key DevelopmentClient Announcements Dec-07-2022,"Keysight Technologies, Inc. provides electronic design and test solutions to commercial communications, networking, aerospace, defense and government, automotive, energy, semiconductor, electronic, and education industries in the Americas, Europe, and the Asia Pacific. The company operates in two segments, Communications Solutions Group and Electronic Industrial Solutions Group. It offers electronic design automation (EDA) software; instrument measurement software, instrument workflow software, and software testing; digital multimeter, phase noise measurement, power meters and power sensors, counters, LCR meters and impedance measurement products, and electrometers; and spectrum analyzers, network analyzers, logic analyzers, protocol analyzers and exercisers, bit error ratio testers, noise figure analyzers, AC and DC power analyzers, materials test equipment, device current waveform analyzers, and curve tracers. The company also provides waveform and function generators, arbitrary waveform generators, DC power supplies, and DC electronic loads; wireless drive test, radio access and core network test, wireless analyzers, wireless network emulators, and over-the-air test; application and threat intelligence, cloud test, cyber training simulator, network test hardware, synthetic traffic generators, protocol and load test, network security test, and network modeling; bypass switches, clock synchronization, cloud visibility, network and application monitoring, network packet brokers, and network taps; and application-specific test systems, photonic test and measurement products, and MMIC millimeter-wave and microwave devices. In addition, it offers product support, technical support, installation, training, engineering, and integration services. The company sells its products through direct sales force, distributors, resellers, and manufacturer's representatives. Keysight Technologies, Inc. was founded in 1939 and is headquartered in Santa Rosa, California."
Lam Research Corporation (NasdaqGS:LRCX),NasdaqGS:LRCX,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductor Materials and Equipment,Lam Research Corporation (NasdaqGS:LRCX) 2023 Form 10-K,"Lam Research Corporation designs, manufactures, markets, refurbishes, and services semiconductor processing equipment used in the fabrication of integrated circuits. The company offers ALTUS systems to deposit conformal films for tungsten metallization applications; SABRE electrochemical deposition products for copper interconnect transition that offers copper damascene manufacturing; and VECTOR plasma-enhanced CVD products. It also provides SPEED gapfill high-density plasma chemical vapor deposition products; and Striker single-wafer atomic layer deposition products for dielectric film solutions. In addition, the company offers Flex for dielectric etch applications; Vantex, a dielectric etch system that provides RF technology and repeatable wafer-to-wafer performance enabled by Equipment Intelligence solutions; Kiyo for conductor etch applications; Syndion for through-silicon via etch applications; and Versys metal products for metal etch processes. Further, it provides Coronus bevel clean products to enhance die yield; and Da Vinci, DV-Prime, EOS, and SP series products to address various wafer cleaning applications. The company sells its products in the United States, China, Europe, Japan, Korea, Southeast Asia, and Taiwan. Lam Research Corporation was incorporated in 1980 and is headquartered in Fremont, California."
"MCNEX Co., Ltd (KOSE:A097520)",KOSE:A097520,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Electronic Components,"MCNEX Co., Ltd (KOSE:A097520) - Form ","MCNEX Co., Ltd manufactures and sells camera modules in South Korea and internationally. The company offers mobile and automotive camera modules. It also offers actuator, biometric sensing, and IOT solutions. In addition, the company provides AR, VR, and 3D solutions. MCNEX Co., Ltd was founded in 2004 and is based in Incheon, South Korea."
"MK Electron Co., Ltd. (KOSDAQ:A033160)",KOSDAQ:A033160,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductors,"MK Electron Co., Ltd. (KOSDAQ:A033160) - Form ","MK Electron Co., Ltd. develops, manufactures, and markets semiconductor materials in Korea, Taiwan, China, and Southeast Asia. It offers bonding wires and solders balls, including gold bonding wires, copper bonding wires, AG based wires, and advanced Au-Ag-alloy bonding wires, as well as sputtering target products made of gold based alloy, and evaporation materials. The company provides CCSB, solder paste, and solder bar. MK Electron Co., Ltd. was founded in 1982 and is based in Yongin-si, South Korea."
Mobileye Global Inc. (NasdaqGS:MBLY),NasdaqGS:MBLY,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Creditor,Automotive Parts and Equipment,Mobileye Global Inc. (NasdaqGS:MBLY) 2024 Form 10-K,"Mobileye Global Inc. develops and deploys advanced driver assistance systems (ADAS) and autonomous driving technologies and solutions worldwide. The company operates through Mobileye and Other segments. It offers Driver Assist comprising ADAS and autonomous vehicle solutions that covers safety features, such as real-time detection of road users, geometry, semantics, and markings to provide safety alerts and emergency interventions; Cloud-Enhanced Driver Assist, a solution for drivers with interpretations of a scene in real-time; Mobileye SuperVision Lite, a navigation and assisted driving solution; and Mobileye SuperVision, an operational point-to-point assisted driving navigation solution on various road types and includes cloud-based enhancements, such as road experience management. The company also provides Mobileye Chauffeur, a first-generation solution for eyes-off/hands-off driving with a human driver still in the driverÕs seat; Mobileye Drive, a self-driving system comprising of radar and lidar subsystems, as well as collision avoidance systems, including Mobileye 8 Connect for light and medium-duty vehicles, and Mobileye Shield+ for large vehicles. It serves original equipment manufacturers. The company was founded in 1999 and is headquartered in Jerusalem, Israel. Mobileye Global Inc. operates as a subsidiary of Intel Overseas Funding Corporation."
Mobileye Global Inc. (NasdaqGS:MBLY),NasdaqGS:MBLY,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Licensor,Automotive Parts and Equipment,Mobileye Global Inc. (NasdaqGS:MBLY) 2024 Form 10-K,"Mobileye Global Inc. develops and deploys advanced driver assistance systems (ADAS) and autonomous driving technologies and solutions worldwide. The company operates through Mobileye and Other segments. It offers Driver Assist comprising ADAS and autonomous vehicle solutions that covers safety features, such as real-time detection of road users, geometry, semantics, and markings to provide safety alerts and emergency interventions; Cloud-Enhanced Driver Assist, a solution for drivers with interpretations of a scene in real-time; Mobileye SuperVision Lite, a navigation and assisted driving solution; and Mobileye SuperVision, an operational point-to-point assisted driving navigation solution on various road types and includes cloud-based enhancements, such as road experience management. The company also provides Mobileye Chauffeur, a first-generation solution for eyes-off/hands-off driving with a human driver still in the driverÕs seat; Mobileye Drive, a self-driving system comprising of radar and lidar subsystems, as well as collision avoidance systems, including Mobileye 8 Connect for light and medium-duty vehicles, and Mobileye Shield+ for large vehicles. It serves original equipment manufacturers. The company was founded in 1999 and is headquartered in Jerusalem, Israel. Mobileye Global Inc. operates as a subsidiary of Intel Overseas Funding Corporation."
Mobileye Global Inc. (NasdaqGS:MBLY),NasdaqGS:MBLY,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Automotive Parts and Equipment,Mobileye Global Inc. (NasdaqGS:MBLY) 2024 Form 10-K,"Mobileye Global Inc. develops and deploys advanced driver assistance systems (ADAS) and autonomous driving technologies and solutions worldwide. The company operates through Mobileye and Other segments. It offers Driver Assist comprising ADAS and autonomous vehicle solutions that covers safety features, such as real-time detection of road users, geometry, semantics, and markings to provide safety alerts and emergency interventions; Cloud-Enhanced Driver Assist, a solution for drivers with interpretations of a scene in real-time; Mobileye SuperVision Lite, a navigation and assisted driving solution; and Mobileye SuperVision, an operational point-to-point assisted driving navigation solution on various road types and includes cloud-based enhancements, such as road experience management. The company also provides Mobileye Chauffeur, a first-generation solution for eyes-off/hands-off driving with a human driver still in the driverÕs seat; Mobileye Drive, a self-driving system comprising of radar and lidar subsystems, as well as collision avoidance systems, including Mobileye 8 Connect for light and medium-duty vehicles, and Mobileye Shield+ for large vehicles. It serves original equipment manufacturers. The company was founded in 1999 and is headquartered in Jerusalem, Israel. Mobileye Global Inc. operates as a subsidiary of Intel Overseas Funding Corporation."
"Parade Technologies, Ltd. (TPEX:4966)",TPEX:4966,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductors,"Parade Technologies, Ltd. (TPEX:4966) 2023 Form Doc","Parade Technologies, Ltd. operates as a fabless semiconductor company in South Korea, China, Taiwan, Japan, and internationally. It engages in the research and development, and marketing and sale of high-speed interface standards, and touch controller and display processing integrated circuit (IC) chips for products used in computers, consumer electronics, and display panels. The companyÕs products portfolio comprises high-speed interface ICs, including PCI Express/SATA, USBs, DisplayPorts, HDMIs, and protocol converters; display and touch integrated system ICs, such as touch embedded TCONs and source drivers, touch and gate level shifters, embedded DisplayPort timing controllers, display panel source drivers, Tcons with embedded source drivers and touch, touch and display driver integrated products, and DisplayPort LCD monitor controllers; truetouch touch screen controllers; and automotive ICs. Parade Technologies, Ltd. was incorporated in 2005 and is based in Grand Cayman, Cayman Islands."
Peraso Inc. (NasdaqCM:PRSO),NasdaqCM:PRSO,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Licensor,Semiconductors,Peraso Inc. (NasdaqCM:PRSO) 2024 Form 10-K,"Peraso Inc., a fabless semiconductor company, develops, markets, and sells semiconductor devices and antenna modules in the United States, Hong Kong, Taiwan, and internationally. The companyÕs products include millimeter wavelength (mmWave) ICs, including baseband IC, various mmWave radio frequency, integrated circuits (IC), as well as associated antenna technology; and mmWave antenna modules for license-free 60 gigahertz (GHz) applications. It also provides memory products, comprising bandwidth engine ICs, which are memory-dominated ICs for high-speed cloud networking, communications, security appliance, video, monitor and test, data center and computing markets that deliver time-to-market, performance, power, area to system original equipment manufacturers. The companyÕs mmWave products are used for various applications, such as multi-gigabit point-to-point wireless links with a range of up to 25 kilometers and operating in the 60 GHz frequency band; multi-gigabit point-to-multi-point links in the 60 GHz frequency band used to provide fixed wireless access (FWA) services; FWA in the 5G operating bands from 24 GHz to 43 GHz to provide multi-gigabit capability and low latency connections; military communications; and consumer applications, such as high performance wireless video streaming, and untethered augmented reality and virtual reality. The company also licenses intellectual property, as well as offers non-recurring engineering services. It markets its products through direct sales personnel, as well as sells representatives and distributors. The company was formerly knowns as MoSys, Inc. and changed its name to Peraso Inc. in December 2021. Peraso Inc. is headquartered in San Jose, California."
PG Electroplast Limited (BSE:533581),BSE:533581,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Electronic Manufacturing Services,PG Electroplast Limited (BSE:533581) 9/7/ Form Doc,"PG Electroplast Limited provides electronic manufacturing services for original equipment and design manufacturers in India and internationally. The company manufactures and/or assembles various consumer electronic components and finished products, such as kitchen appliances, air conditioners sub-assemblies, air cooler, washing machines, mobile handsets, and LEDs for third parties. It also offers exterior and interior automotive parts; printed circuit board assemblies; LED televisions; and thermoset-urea-formaldehyde and PP toilet seats. In addition, the company provides small, medium, large sized, high-precision, and surface critical injection molded components; polymers for various hollow plastic products; moldings of thermoset polymers; small and medium sized moulds for applications in the automotive, white goods, home and kitchen appliances, lighting, and electrical equipment industries; and sheet metal components and heat exchangers, as well as powder coatings and copper connecting pipes. Further, the company owns and operates polyurethane paint shop. PG Electroplast Limited was incorporated in 2003 and is based in Greater Noida, India."
"Samsung Electro-Mechanics Co., Ltd. (KOSE:A009150)",KOSE:A009150,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Electronic Components,"Samsung Electro-Mechanics Co., Ltd. (KOSE:A009150) - Form Doc","Samsung Electro-Mechanics Co., Ltd. manufactures and sells various electronic components in Korea, China, Southeast Asia, Japan, the Americas, and Europe. The company operates through three segments: Component, Optics & Communication Solution, and Package Solution. It offers multilayer ceramic capacitors, inductors, tantalums, and chip resistors; camera and network modules; package substrates; and semiconductor PKG boards. The company is also involved in the real estate and real estate software, as well as investment business. Its products are used in automotive, computer, display, hard disk drive, mobile phone, network, server, solid state drive, tablet, and wearable products applications. The company was formerly known as Samsung Electronic Parts Co., Ltd. and changed its name to Samsung Electro-Mechanics Co., Ltd. in February 1987. The company was incorporated in 1973 and is headquartered in Suwon-si, South Korea."
Sigurd Microelectronics Corporation (TWSE:6257),TWSE:6257,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductors,Sigurd Microelectronics Corporation (TWSE:6257) 2024 Form Doc,"Sigurd Microelectronics Corporation, together with its subsidiaries, engages in the design, processing, testing, burn-in treatment, manufacture, and trading of integrated circuits (ICs) in Taiwan, Singapore, America, China, and internationally. It operates through Assembly and Testing; and International Trading segments. The company provides advance packages; and test services, including wafer sort chip probing, final test, and test engineering services. It also offers die process services, such as wafer grinding, laser cutting and printing, sawing, tape and reel, direct shipping, wafer back cover lamination, wafer back laser printing, 100% automatic optical inspection after wafer cutting, roll-to-roll sorting, reconstruction, 6-sided die inspection, and other process integrations; backend services, including lead scan, inspection, baking, marking, packing, and drop ship; and other services, such as wafer bumping and assembly; and system level test, burn in services, and laser repair. In addition, the company is involved in the manufacture and sale IC programmers and its parts, IC copiers, components for chip testers and electronics, dies, flip chips, and substrate-based boards, as well as medical equipment; supply of digital information services; investments; and plant development and leasing services. Its products are used in various applications comprising the metaverse, high-performance computing, wireless communication, mobile devices, automotive, medical, satellite, computers, IoT, artificial intelligence, consumer electronics, and multimedia products. The company serves semiconductor design companies, integrated device manufacturers, and wafer foundries. Sigurd Microelectronics Corporation was incorporated in 1988 and is based in Hsinchu City, Taiwan."
Silicon Motion Technology Corporation (NasdaqGS:SIMO),NasdaqGS:SIMO,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductors,Silicon Motion Technology Corporation (NasdaqGS:SIMO) 2024 Form 20-F,"Silicon Motion Technology Corporation, together with its subsidiaries, designs, develops, and markets NAND flash controllers for solid-state storage devices in Taiwan, the United States, Korea, China, Malaysia, Singapore, and internationally. The company offers controllers for computing-grade solid state drives (SSDs), which are used in PCs and other client devices; enterprise-grade SSDs used in data centers; enterprise-grade SSDs used in enterprise and hyperscale data centers; eMMC and UFS mobile embedded storage for use in smartphones and IoT devices; flash memory cards and flash drives for use in expandable storage; and specialized SSDs that are used in industrial, commercial, and automotive applications. It markets its controllers under the SMI brand; and single-chip SSDs under the FerriSSD, Ferri-eMMC, and Ferri-UFS brands. The company markets and sells its products through direct sales personnel and independent electronics distributors to NAND flash makers, module makers, hyperscalers, and OEMs. Silicon Motion Technology Corporation was founded in 1995 and is based in Hong Kong, Hong Kong."
Siltronic AG (XTRA:WAF),XTRA:WAF,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductor Materials and Equipment,Siltronic AG (XTRA:WAF) - Form Doc,"Siltronic AG, together with its subsidiaries, provides hyperpure semiconductor silicon wafers in Germany, rest of Europe, the United States, Taiwan and Mainland China, Korea, and Rest of Asia. It offers polished and epitaxial wafers. The company provides special products, such as Ultimate Silicon, an optimal crystal for polished wafers; Float zone/FZ, a wafer product based on the float zone method; and HIREF that offers low microroughness, and low-defect surface structure. Its products are used in computers, smartphones, industrial equipment, wind turbines, and cars with and without electric drives. The company was formerly known as Wacker Siltronic AG and changed its name to Siltronic AG in 2004. Siltronic AG was founded in 1953 and is headquartered in Munich, Germany."
"SIMMTECH Co., Ltd. (KOSDAQ:A222800)",KOSDAQ:A222800,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductor Materials and Equipment,"SIMMTECH Co., Ltd. (KOSDAQ:A222800) - Form ","SIMMTECH Co., Ltd. engages in the developing and manufacturing of high-layer printed circuit boards (PCBs) for semiconductors worldwide. The company offers solid state drive module PCBs for notebook and desktop PC, server, computer, etc.; memory module PCBs, such as dual inline memory module (DIMM), small outline DIMM, and registered DIMM for Desktop PC, notebook PC, workstation, server, etc.; multi-layer module PCBs for server, super computer, etc.; and automotive boards for engine control unit, connectivity board, and ADAS. It also provides semiconductor package substrates, including board on chip for PC, server, and CXL memory module DRAM; wire bond chip scale package for mobile memory; and flip chip chip scale package for graphic card, game console, and automotive graphic DRAM. The company was founded in 1987 and is headquartered in Cheongju-si, South Korea."
"Simmtech Holdings Co., Ltd. (KOSDAQ:A036710)",KOSDAQ:A036710,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Electronic Components,"Simmtech Holdings Co., Ltd. (KOSDAQ:A036710) - Form ","Simmtech Holdings Co., Ltd., through its subsidiaries, develops, manufactures, and sells printed circuit boards (PCBs) for semiconductors worldwide. The company was formerly known as SimmTech Co., Ltd. and changed its name to Simmtech Holdings Co., Ltd. in July 2015. Simmtech Holdings Co., Ltd. was founded in 1987 and is headquartered in Cheongju, South Korea."
STMicroelectronics N.V. (ENXTPA:STMPA),ENXTPA:STMPA,Mobileye Global Inc. (NasdaqGS:MBLY),"Subsidiary/Investment
                         ",Supplier,Semiconductors,Mobileye Global Inc. (NasdaqGS:MBLY) 2024 Form 10-K,"STMicroelectronics N.V., together with its subsidiaries, designs, develops, manufactures, and sells semiconductor products in Europe, the Middle East, Africa, the Americas, and the Asia Pacific. The company operates through Automotive and Discrete Group; Analog, MEMS and Sensors Group; and Microcontrollers and Digital ICs Group segments. The Automotive and Discrete Group segment offers automotive integrated circuits (ICs), and discrete and power transistor products. The Analog, MEMS and Sensors Group segment provides industrial application-specific integrated circuits (ASICs) and application-specific standard products (ASSPs); general purpose analog products; custom analog ICs; wireless charging solutions; galvanic isolated gate drivers; low and high voltage amplifiers, comparators, and current-sense amplifiers; MasterGaN, a solution that integrates a silicon driver and GaN power transistors in a single package; wireline and wireless connectivity ICs; touch screen controllers; micro-electro-mechanical systems (MEMS) products, including sensors or actuators; and optical sensing solutions. The Microcontrollers and Digital ICs Group segment offers general purpose and secure microcontrollers; and radio frequency (RF) products. It also offers application-specific standard products for analog, digital and mixed-signal applications. In addition, the company provides assembly and other services. It sells its products through distributors and retailers, as well as through sales representatives. The company serves automotive, industrial, personal electronics and communications equipment, and computers and peripherals markets. STMicroelectronics N.V. was incorporated in 1987 and is headquartered in Geneva, Switzerland."
STMicroelectronics N.V. (ENXTPA:STMPA),ENXTPA:STMPA,Mobileye N.V.,"Subsidiary/Investment
                         ",Supplier,Semiconductors,STMicroelectronics N.V. (ENXTPA:STMPA) 2024 Form 20-F,"STMicroelectronics N.V., together with its subsidiaries, designs, develops, manufactures, and sells semiconductor products in Europe, the Middle East, Africa, the Americas, and the Asia Pacific. The company operates through Automotive and Discrete Group; Analog, MEMS and Sensors Group; and Microcontrollers and Digital ICs Group segments. The Automotive and Discrete Group segment offers automotive integrated circuits (ICs), and discrete and power transistor products. The Analog, MEMS and Sensors Group segment provides industrial application-specific integrated circuits (ASICs) and application-specific standard products (ASSPs); general purpose analog products; custom analog ICs; wireless charging solutions; galvanic isolated gate drivers; low and high voltage amplifiers, comparators, and current-sense amplifiers; MasterGaN, a solution that integrates a silicon driver and GaN power transistors in a single package; wireline and wireless connectivity ICs; touch screen controllers; micro-electro-mechanical systems (MEMS) products, including sensors or actuators; and optical sensing solutions. The Microcontrollers and Digital ICs Group segment offers general purpose and secure microcontrollers; and radio frequency (RF) products. It also offers application-specific standard products for analog, digital and mixed-signal applications. In addition, the company provides assembly and other services. It sells its products through distributors and retailers, as well as through sales representatives. The company serves automotive, industrial, personal electronics and communications equipment, and computers and peripherals markets. STMicroelectronics N.V. was incorporated in 1987 and is headquartered in Geneva, Switzerland."
Taiwan Semiconductor Manufacturing Company Limited (TWSE:2330),TWSE:2330,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductors,Taiwan Semiconductor Manufacturing Company Limited (TWSE:2330) 2024 Form 20-F,"Taiwan Semiconductor Manufacturing Company Limited, together with its subsidiaries, manufactures, packages, tests, and sells integrated circuits and other semiconductor devices in Taiwan, China, Europe, the Middle East, Africa, Japan, the United States, and internationally. It provides a range of wafer fabrication processes, including processes to manufacture complementary metal- oxide-semiconductor (CMOS) logic, mixed-signal, radio frequency, embedded memory, bipolar CMOS mixed-signal, and others. The company also offers customer and engineering support services; manufactures masks; and invests in technology start-up companies; researches, designs, develops, manufactures, packages, tests, and sells color filters; and provides investment services. Its products are used in high performance computing, smartphones, Internet of things, automotive, and digital consumer electronics. The company was incorporated in 1987 and is headquartered in Hsinchu City, Taiwan."
Tokyo Electron Limited (TSE:8035),TSE:8035,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductor Materials and Equipment,Tokyo Electron Limited (TSE:8035) - Form Doc,"Tokyo Electron Limited, together with its subsidiaries, develops, manufactures, and sells semiconductor and flat panel display (FPD) production equipment in Japan, Europe, North America, Taiwan, China, South Korea, Southeast Asia, and internationally. The company offers coaters/developers, etch systems, surface preparation systems, deposition systems, test systems, wafer bonders/debonders, wafer edge trimming, SiC epitaxial CVD systems, gas cluster ion beam system, and cleaning systems. It also provides plasma etch/ash systems for use in the manufacture of FPDs, as well as inkjet printing systems for manufacturing OLED displays. In addition, the company offers delivery, facility management, and non-life insurance services; sells semiconductor products, board computer products, software, and other electronic components; sells and supports network/storage/middleware related solutions; and develops, manufactures, and sells magnetic annealing systems. Tokyo Electron Limited was incorporated in 1951 and is headquartered in Tokyo, Japan."
TXC Corporation (TWSE:3042),TWSE:3042,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Electronic Components,TXC Corporation (TWSE:3042) 2023 Form Doc,"TXC Corporation engages in the research, design, development, production, and sale of crystal and oscillator products in Taiwan and internationally. The companyÕs products include crystals, oscillators, as well as automotive crystals. Its products are used in telecom and enterprise, automotive, consumer electronics, and mobile communication sectors. TXC Corporation was incorporated in 1983 and is headquartered in Taoyuan city, Taiwan."
United Microelectronics Corporation (TWSE:2303),TWSE:2303,Intel Deutschland GmbH,"Subsidiary/Investment
                         ",Supplier,Semiconductors,United Microelectronics Corporation (TWSE:2303) 2024 Form 20-F,"United Microelectronics Corporation operates as a semiconductor wafer foundry in Taiwan, China, Hong Kong, Japan, Korea, the United States, Europe, and internationally. The company provides circuit design, mask tooling, wafer fabrication, and assembly and testing services. It serves fabless design companies and integrated device manufacturers. United Microelectronics Corporation was incorporated in 1980 and is headquartered in Hsinchu City, Taiwan."
Wacker Chemie AG (XTRA:WCH),XTRA:WCH,Intel Deutschland GmbH,"Subsidiary/Investment
                         ",Supplier,Specialty Chemicals,Key DevelopmentClient Announcements Jun-30-2014,"Wacker Chemie AG, together with its subsidiaries, provides chemical products worldwide. It operates through four divisions: Wacker Silicones, Wacker Polymers, Wacker Biosolutions, and Wacker Polysilicon. The Wacker Silicones division offers silanes, siloxanes, silicone fluids, silicone emulsions, silicone elastomers, silicone resins, and pyrogenic silica. The Wacker Polymers division provides binders and polymeric additives, such as dispersible polymer powder and vinyl acetate-ethylene dispersions, which are used in construction, paper, adhesive, paint, coating, and basic chemical industries. The Wacker Biosolutions division offers customized biotech and catalog products for fine chemicals, such as pharmaceutical proteins, vaccines, cyclodextrins, cysteine, polyvinyl acetate solid resins, and acetylacetone for pharmaceutical actives, food additives, and agrochemicals. The Wacker Polysilicon division produces hyperpure polysilicon for use in semiconductor and solar sectors. Wacker Chemie AG was founded in 1914 and is headquartered in Munich, Germany. Wacker Chemie AG operates as a subsidiary of Dr. Alexander Wacker Familiengesellschaft mbH."
